סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
12,בית נחמיה,784,647,489,2,487,17,0,3,0,0,1,0,0,0,0,60,0,3,0,0,0,102,0,8,137,22,0,0,0,0,0,0,3,123,0,2,0,0,0,0,0,2,0,4,0
12,בית עריף,604,386,306,2,304,10,2,4,1,0,1,0,0,0,0,58,0,0,0,0,0,27,0,2,139,5,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,21,0
5,בית רימון,1162,448,374,0,374,9,1,117,0,0,0,0,0,0,0,150,0,0,0,0,0,27,0,1,57,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2,0
6,בן עמי,712,558,399,2,397,25,3,4,10,0,0,0,0,0,0,23,0,1,0,0,0,96,1,3,81,24,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,8,0,7,0
12,בן שמן כפר נוער,1084,245,166,0,166,14,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,25,0,3,29,8,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,2,0,3,0
12,בן שמן מושב,2013,610,467,0,467,34,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,73,0,9,97,40,0,0,0,0,0,0,0,167,0,1,0,0,0,0,0,3,0,5,0
18,בני נצרים,1363,368,308,0,308,0,0,1,4,0,0,0,0,0,0,286,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,4,0
2,בקוע,864,571,476,4,472,19,0,3,2,0,1,0,0,0,0,102,0,2,0,0,0,46,0,4,191,8,0,0,0,0,0,3,0,62,0,0,0,0,0,0,0,3,0,26,0
19,גלגוליה,627,6876,4779,33,4746,21,0,0,1,815,942,0,1,0,0,2,1,0,0,0,0,11,0,0,13,25,0,0,0,0,0,0,2900,6,0,0,1,0,0,0,1,1,1,2,2
18,גבולות,352,333,194,0,194,26,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,23,0,7,6,46,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,2,0,0,0
6,גורן,755,344,266,1,265,4,0,1,1,0,0,0,0,0,0,42,0,0,0,0,0,12,0,0,155,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,44,0
5,גלעד אבן יצחק,369,368,286,0,286,52,1,2,0,1,1,0,0,0,0,9,0,0,0,0,0,44,0,9,6,19,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
12,גמזו,745,692,544,0,544,9,5,88,9,0,0,0,0,0,0,239,0,0,0,0,0,46,0,1,104,2,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,24,0
9,גן השומרון,225,642,479,0,479,45,0,4,0,2,3,0,0,0,0,13,0,1,0,0,0,77,0,1,47,51,0,0,0,0,1,0,0,230,0,0,0,0,0,0,0,3,0,1,0
10,געש,842,725,558,3,555,69,1,0,3,0,2,0,0,0,0,10,0,1,0,0,0,63,0,7,30,137,0,0,0,0,0,0,1,219,0,1,0,0,0,0,0,8,0,3,0
6,גשר הזיו,574,1262,813,2,811,81,3,6,1,0,2,0,0,0,0,47,0,2,0,0,0,143,0,18,195,43,0,0,0,0,0,0,1,262,1,0,0,0,0,1,0,2,0,3,0
8,דאלית אלכרמל,494,13249,7297,72,7225,190,3,17,1,66,201,1,0,3,1,11,1,5,1,0,0,3965,1,1141,228,375,4,8,3,4,3,3,87,823,1,12,1,4,2,6,39,5,3,5,1
5,דליה,300,690,500,0,500,88,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,40,0,1,12,151,0,0,0,0,0,0,2,194,1,0,0,0,0,0,0,1,0,2,0
3,דפנה,302,650,472,0,472,90,1,4,0,0,3,0,0,0,0,12,0,1,0,0,0,70,0,6,42,46,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,5,0,4,0
18,דקל,1241,280,177,1,176,13,0,5,0,1,0,0,0,0,0,14,0,1,0,0,0,33,0,7,43,2,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,3,0,0,0
20,הרדוף,1249,450,309,1,308,44,2,1,0,1,9,0,0,0,0,3,1,2,0,0,0,13,0,3,4,127,0,0,0,0,0,0,4,78,0,1,0,0,0,0,0,15,0,0,0
12,זיתן,788,409,342,0,342,4,0,2,2,0,0,0,0,0,0,63,0,0,0,0,0,26,0,1,188,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,38,0
19,חגור,717,729,580,1,579,43,1,3,3,0,1,0,0,0,0,49,0,4,0,0,0,80,0,8,121,21,0,1,0,0,0,0,1,226,0,1,0,0,0,0,0,4,0,12,0
18,חולית,1239,141,93,1,92,19,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,23,0,4,6,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0
9,חיננית,3643,902,685,3,682,6,3,23,1,0,0,0,0,0,0,374,0,3,0,0,0,21,0,41,164,1,0,1,0,0,0,0,1,23,1,0,0,0,0,0,0,1,0,18,0
12,חמד,801,614,507,5,502,8,3,76,23,0,0,0,0,0,0,153,0,0,0,0,0,54,0,5,100,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,43,0
10,חניאל,807,647,470,1,469,47,3,2,0,2,3,0,0,0,0,17,0,2,0,0,0,78,0,10,45,43,0,0,0,0,0,0,0,209,0,1,0,0,0,0,0,7,0,0,0
8,טירת כרמל,2100,21380,14608,110,14498,183,42,90,43,9,15,1,3,0,0,1970,4,57,0,3,2,1265,2,683,6731,109,3,8,0,5,1,0,9,1671,4,26,1,6,4,3,9,36,3,1492,5
18,יבול,1232,227,164,0,164,16,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,21,0,3,26,11,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,2,0
20,יודפת,1112,668,503,2,501,85,2,5,0,0,11,0,0,0,0,4,1,0,0,0,0,46,0,8,11,124,0,0,0,0,0,0,2,183,0,0,0,1,0,0,0,17,0,1,0
4,יונתן,4007,452,326,0,326,3,1,65,0,0,0,0,0,0,0,161,0,0,0,0,0,27,0,3,50,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,2,0,4,0
6,יחיעם,409,615,401,3,398,53,0,1,1,0,0,0,0,0,0,12,0,2,0,0,0,69,0,4,50,70,0,0,0,0,0,0,0,132,0,2,0,1,0,0,0,1,0,0,0
10,יקום,417,577,441,2,439,59,1,0,0,1,3,0,0,0,0,2,0,2,0,0,0,55,0,3,8,127,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,3,0,0,0
5,יקנעם מושבה,241,1019,757,0,757,91,2,10,0,0,2,0,0,0,0,24,1,0,0,0,0,102,0,17,56,64,0,1,0,0,0,0,2,371,0,3,0,0,0,0,0,7,0,4,0
19,ירחיב,718,822,607,2,605,18,2,6,1,0,0,0,0,0,0,114,0,9,0,0,0,61,0,8,272,14,0,0,0,0,0,0,0,65,0,2,0,0,0,0,0,1,0,32,0
18,ישע,916,301,216,1,215,11,0,1,2,0,0,0,0,0,0,34,0,0,0,0,0,24,0,1,63,7,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,3,1,2,0
2,ישעי,805,576,448,0,448,2,0,8,27,0,0,0,0,0,0,106,0,0,0,0,0,9,0,0,168,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,117,0
18,יתד,1227,373,278,1,277,8,0,3,0,0,0,0,0,0,0,68,0,3,0,0,0,35,0,3,90,1,0,0,0,1,1,0,0,51,1,0,0,0,0,0,0,3,0,9,0
2,כוכב השחר,3564,1358,1072,1,1071,0,0,45,13,0,0,0,0,0,0,921,0,0,0,0,0,6,0,5,61,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,14,0
18,כיסופים,840,300,163,1,162,51,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,16,0,3,13,14,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,2,0,2,0
6,כליל,1183,577,385,4,381,75,1,2,0,5,26,0,0,0,0,13,0,0,0,0,0,18,0,4,9,110,0,0,0,0,0,0,6,87,2,0,0,1,0,0,0,21,0,1,0
20,כמאנה,1331,1133,531,4,527,2,0,1,0,84,92,1,1,0,0,2,0,1,0,0,0,2,1,0,12,1,0,0,0,1,0,0,297,10,1,0,1,0,0,0,0,3,0,14,0
20,כמון,1201,577,409,0,409,68,1,5,1,0,4,0,0,0,0,7,0,0,0,0,0,64,0,8,17,66,0,0,0,0,0,0,1,152,1,0,0,0,0,0,0,14,0,0,0
4,כנרת מושבה,63,558,379,2,377,20,1,3,4,1,0,0,0,0,0,24,0,1,0,0,0,64,0,8,103,22,0,0,0,0,0,0,0,118,0,0,1,0,0,0,0,4,0,3,0
12,כפר דניאל,707,505,362,0,362,40,5,2,4,0,1,0,0,0,0,8,0,3,0,0,0,54,0,11,31,33,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,1,0,0,0
12,כפר טרומן,673,586,455,1,454,20,2,2,2,0,0,0,0,0,0,32,0,3,0,0,0,94,0,10,97,25,0,0,0,0,1,0,1,155,0,0,0,0,0,0,0,3,0,7,0
10,כפר יונה,168,18727,13831,70,13761,419,72,106,90,2,10,1,0,0,0,1429,4,72,1,0,0,1892,0,454,4413,281,0,4,0,10,4,0,4,3699,3,34,3,3,1,5,2,65,2,673,3
3,כפר סאלד,345,533,378,3,375,77,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,67,0,8,20,29,0,0,0,1,0,0,0,155,0,1,0,0,0,0,0,5,0,2,0
6,כפר ראש הנקרה,579,1079,746,4,742,105,1,5,0,0,0,0,0,0,0,44,0,3,0,0,0,133,0,15,152,34,0,0,0,0,0,0,1,237,0,1,1,0,0,1,0,7,0,2,0
18,כרם שלום,1085,153,89,0,89,6,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,9,0,1,15,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
20,כרמיאל,1139,38084,21758,228,21530,502,65,182,798,149,194,0,3,0,2,1708,9,69,0,3,5,1867,3,3045,6303,287,3,5,1,13,11,3,88,5272,6,49,2,6,2,4,6,86,10,757,12
4,לביא,585,523,355,1,354,10,1,55,0,0,0,0,0,0,0,133,0,2,0,0,0,58,0,0,59,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,4,0,9,0
9,להבות חביבה,715,653,494,2,492,66,1,2,1,0,3,0,0,0,0,1,0,2,0,0,0,104,0,5,23,71,0,0,0,1,0,0,1,207,0,0,0,0,0,0,1,3,0,0,0
6,לימן,674,570,388,2,386,19,2,4,1,0,0,0,0,0,0,21,0,0,0,0,0,68,0,3,119,4,0,0,0,0,0,0,0,136,0,0,0,1,0,0,1,0,0,7,0
9,מאור,2055,972,735,3,732,37,7,12,4,0,2,0,0,0,0,90,0,9,0,0,0,102,0,12,167,46,0,0,0,0,0,0,0,223,0,0,0,1,0,0,0,2,0,18,0
18,מבטחים,829,399,267,1,266,4,1,1,4,0,0,0,0,0,0,85,0,2,0,0,0,20,0,1,104,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,0
18,מגן,695,468,315,0,315,33,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,35,0,8,11,104,0,0,0,0,0,0,2,118,0,0,0,0,0,0,0,0,0,0,0
5,מדרך עוז,2029,574,409,1,408,14,0,6,7,0,0,0,0,0,0,49,0,1,0,0,0,55,0,4,174,5,0,0,0,0,1,0,0,63,0,1,0,0,0,0,0,6,0,22,0
20,מורן,1163,376,282,1,281,36,1,0,0,0,0,0,0,0,0,13,0,4,0,0,0,40,0,3,25,22,0,0,0,0,0,0,0,134,0,1,0,0,0,0,0,1,0,1,0
6,מזרעה,517,2449,1558,16,1542,2,1,0,0,472,624,0,0,0,0,5,0,0,1,1,0,2,1,2,10,20,0,0,0,0,0,1,385,9,1,0,1,0,1,1,0,1,0,1,0
20,מכמנים,1202,393,278,1,277,22,2,2,0,0,3,0,0,0,0,7,0,2,0,0,0,44,0,6,32,29,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,7,0,1,0
6,מעונה,570,673,482,2,480,18,0,0,0,0,0,0,0,0,0,63,0,4,0,0,0,67,0,6,200,9,0,0,0,0,0,0,0,80,0,1,0,0,0,1,0,2,0,29,0
2,מעלה אדומים,3616,28142,19710,108,19602,153,61,357,258,1,8,0,1,1,2,5096,0,38,0,0,1,1210,1,772,8373,84,2,2,0,1,8,2,7,1392,2,47,1,2,2,4,4,32,2,1669,6
2,מעלה מכמש,3651,1076,836,3,833,1,4,67,8,0,0,0,0,0,0,541,1,1,0,0,0,15,0,0,164,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,24,0
6,מצובה,325,882,596,0,596,58,5,5,0,0,0,0,0,0,0,30,0,3,0,0,0,99,0,6,112,35,0,4,0,0,0,0,0,229,1,0,0,0,0,0,0,4,0,5,0
20,מצפה אביב,1222,744,569,0,569,62,4,16,0,0,0,0,0,0,0,23,0,1,0,0,0,111,0,11,48,46,0,1,0,1,0,1,1,238,0,0,0,0,0,0,0,1,0,4,0
2,מצפה יריחו,3576,1399,1077,2,1075,5,5,32,16,0,1,0,0,0,0,776,0,0,0,0,0,12,0,1,163,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,0,54,0
9,מצר,648,430,299,1,298,64,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,0,4,3,122,0,0,0,0,0,0,0,80,0,1,1,0,0,0,0,2,0,0,0
3,מרום גולן,4101,606,416,1,415,53,0,0,1,0,1,1,0,0,0,9,0,0,0,0,0,95,0,8,28,13,0,0,0,0,0,0,1,199,0,2,0,1,0,0,0,3,0,0,0
12,משמר השבעה,729,716,555,4,551,31,1,2,3,0,1,0,0,0,0,35,0,0,0,0,0,87,0,14,166,16,0,1,0,1,1,0,0,187,0,0,0,0,0,0,0,2,0,3,0
19,מתן,1315,2652,1903,5,1898,136,9,11,2,0,1,0,0,0,0,93,1,12,0,0,0,266,1,63,270,136,0,0,0,0,0,0,0,871,1,4,0,0,0,0,0,9,0,12,0
18,נווה,1366,373,295,0,295,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,נילי,3655,1309,963,3,960,14,10,22,1,0,0,0,0,0,0,167,0,4,0,0,1,133,0,30,326,8,0,0,0,0,0,0,0,219,0,0,1,0,1,0,0,9,0,14,0
18,ניר יצחק,402,561,367,4,363,51,1,2,0,0,4,0,0,0,0,0,0,2,0,0,0,49,0,3,8,137,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,0,1,0
18,ניר עוז,69,329,241,2,239,29,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,6,13,67,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0
19,נירית,1236,882,642,3,639,66,4,3,1,0,3,0,0,0,0,16,1,4,0,0,0,122,0,8,54,52,0,0,0,0,0,0,1,295,0,1,0,0,0,0,0,6,0,2,0
12,נצר סרני,435,661,542,1,541,181,1,3,0,0,1,0,0,0,0,5,0,1,0,0,0,68,0,12,11,31,0,0,0,0,0,0,0,213,0,0,0,0,0,1,0,7,0,6,0
6,נתיב השיירה,792,419,309,0,309,17,0,3,1,0,0,0,0,0,0,17,0,2,0,0,0,87,0,1,98,4,0,0,0,0,0,0,0,61,0,2,0,0,0,0,0,0,0,16,0
20,סאגור,525,3223,1717,13,1704,208,0,802,2,0,12,0,0,0,0,50,0,0,0,0,0,121,0,22,323,40,0,0,0,0,0,0,16,95,0,0,0,1,0,0,0,0,0,11,1
18,סופה,1238,189,107,1,106,5,2,1,1,0,0,0,0,0,0,12,0,0,0,0,0,24,0,5,7,9,0,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,0,0,0
19,סלעית,3567,824,659,4,655,70,4,9,1,0,0,0,0,0,0,22,0,4,0,0,0,94,0,18,61,23,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,9,0,0,0
6,סער,454,691,469,0,469,51,2,0,0,0,1,0,0,0,0,29,0,1,0,0,0,85,0,8,65,52,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,1,0
6,עבדון,892,528,402,0,402,3,0,1,2,0,0,0,0,0,0,101,0,0,0,0,0,42,0,1,176,1,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,60,0
20,עדי,1199,1506,1107,4,1103,64,2,13,2,0,1,0,0,0,0,48,0,5,0,0,0,222,0,38,193,21,0,0,0,0,0,0,0,474,0,3,0,1,0,0,2,7,0,7,0
10,עזריאל,837,618,492,1,491,1,1,13,2,0,0,0,0,0,0,101,0,2,0,0,0,36,0,1,271,1,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,0,39,0
20,עין אלאסד,546,685,328,2,326,4,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,57,0,133,38,54,1,0,0,0,1,0,5,18,0,0,0,0,0,0,1,0,0,0,0
18,עין הבשור,1240,759,528,1,527,34,3,9,1,0,1,0,0,0,0,34,1,0,0,0,0,83,0,9,81,34,0,0,0,0,0,0,1,224,0,0,0,0,0,0,0,8,0,4,0
18,עין השלושה,676,299,175,1,174,22,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,19,0,5,13,7,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,0,2,0
9,עין שמר,139,646,461,0,461,71,0,0,0,0,3,0,0,0,0,12,0,3,0,1,0,41,0,6,13,135,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,3,0,2,0
10,עין שריד,880,1112,842,8,834,44,1,5,12,0,1,0,0,0,1,86,0,1,0,0,0,116,0,19,215,40,0,0,0,0,0,0,2,260,0,1,0,0,0,0,0,4,0,26,0
18,עמיעוז,318,223,163,0,163,1,0,0,1,0,0,0,0,0,0,12,0,2,0,0,0,21,0,3,72,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,0
19,עמנואל,3660,2567,1946,14,1932,1,1,2,662,0,0,0,0,0,0,390,0,1,0,0,0,1,0,1,62,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,803,0
8,עספיא,534,9560,4947,54,4893,138,1,19,1,547,373,4,0,1,0,14,4,3,2,2,1,1573,0,857,164,416,1,2,1,5,1,0,275,433,1,9,4,7,2,0,21,8,1,2,0
6,עראמשה,1246,1086,505,2,503,24,0,0,0,30,163,1,0,0,0,2,0,0,0,0,0,9,0,0,51,3,0,0,1,0,0,1,184,32,0,0,0,0,1,0,1,0,0,0,0
18,פטיש,749,683,580,4,576,5,0,1,5,0,0,0,0,0,0,107,0,1,0,0,0,37,0,0,251,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,152,1
18,פרי גן,1231,177,114,1,113,6,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,11,0,1,50,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,2,0
18,צאלים,413,390,255,1,254,46,0,1,0,0,2,0,0,0,0,10,0,0,0,0,0,54,0,3,24,30,0,0,0,0,0,0,1,74,0,4,0,0,0,0,0,4,0,1,0
18,צוחר,1136,466,294,1,293,4,1,4,1,0,0,0,0,0,0,43,0,0,0,0,0,29,0,3,130,5,0,0,0,0,0,0,1,47,0,1,0,0,0,0,0,0,0,24,0
19,צופים,3791,1050,819,3,816,11,5,78,2,0,0,0,0,0,0,301,0,1,0,0,0,66,0,14,226,7,0,0,0,0,1,0,0,71,0,1,0,0,0,0,0,3,0,29,0
2,צלפון,796,696,538,2,536,10,1,6,5,0,0,0,0,0,0,104,0,0,0,0,0,57,0,4,254,2,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,2,0,45,0
12,צפריה,594,553,439,0,439,5,2,43,13,0,0,0,0,0,0,185,0,0,0,0,0,44,0,3,89,2,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,2,0,32,0
19,קדומים,3557,2715,2064,4,2060,3,6,115,15,0,0,0,0,0,0,1497,0,5,0,0,0,15,0,9,334,3,0,1,0,0,0,0,1,10,0,5,1,0,0,0,0,1,0,38,1
9,קציר,1243,2310,1494,5,1489,148,5,13,2,13,20,0,0,0,0,74,2,2,0,0,0,204,0,73,242,100,1,0,0,0,0,0,7,534,1,2,0,1,0,1,0,29,0,12,3
19,קרני שומרון,3640,6464,4754,22,4732,17,19,196,49,0,0,0,0,0,0,2576,0,8,0,0,0,133,0,138,1233,7,0,2,0,0,1,0,1,157,4,12,1,0,0,1,0,6,0,171,0
20,ראס אלעין,1334,288,200,3,197,1,0,0,0,16,39,1,0,0,0,0,0,1,0,0,0,1,0,0,10,12,0,0,0,0,0,0,105,8,0,0,0,1,0,0,0,0,0,2,0
19,רחלים,3822,422,363,0,363,0,0,23,1,0,0,0,0,0,0,310,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
18,רעים,713,387,282,1,281,70,2,4,0,0,0,1,0,0,0,4,0,2,0,0,0,30,0,7,12,35,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,1,0,1,0
6,שבי ציון,282,944,625,0,625,52,3,8,0,0,0,0,0,0,0,36,0,2,0,0,0,119,0,8,120,36,0,0,0,0,0,0,1,223,0,2,0,0,0,0,0,10,0,5,0
9,שדה יצחק,2008,446,334,2,332,25,0,2,0,0,3,0,0,0,0,26,0,1,0,0,0,55,0,1,78,19,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,4,0,5,0
18,שדה ניצן,1058,391,228,1,227,20,0,4,0,0,2,0,0,0,0,12,0,1,0,0,0,40,1,4,21,23,0,0,0,0,0,0,0,95,0,1,0,0,0,0,0,2,0,1,0
18,שדי אברהם,1223,264,169,0,169,10,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,43,0,5,27,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,1,0
19,שדי חמד,2015,728,547,4,543,50,3,5,0,0,1,0,0,0,0,28,0,3,0,0,0,104,0,12,77,33,0,0,0,0,0,0,0,214,0,0,0,1,0,0,0,8,0,4,0
10,שושנת העמקים,224,443,318,1,317,15,1,2,2,0,0,0,0,0,0,29,0,3,0,0,0,38,0,8,107,12,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,2,0,33,0
20,שזור,527,274,214,0,214,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,20,0,3,126,0,0,1,0,0,0,0,0,12,0,2,0,0,0,0,1,0,0,14,1
18,שלומית,1364,157,129,0,129,0,0,5,0,0,0,0,0,0,0,105,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3,שניר,1132,493,358,0,358,63,0,4,0,0,1,0,0,0,0,5,1,3,0,0,0,68,0,4,28,35,0,0,0,0,0,0,1,139,0,2,0,0,0,0,0,3,0,1,0
20,שפרעם,8800,26240,13398,161,13237,224,3,3,12,2930,4789,2,0,1,2,11,36,8,1,4,5,256,2,1099,211,367,0,13,3,4,2,3,2786,383,6,8,20,6,2,4,8,13,0,8,2
9,שקד,3649,674,492,2,490,8,4,21,1,0,0,0,0,0,0,121,0,4,0,0,0,50,0,12,166,3,0,0,0,0,0,0,0,95,0,3,0,1,0,0,0,0,0,1,0
6,שתולה,1045,240,166,1,165,5,0,5,4,0,0,0,0,0,0,46,0,1,0,0,0,26,0,1,57,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,11,0
18,תלמי אליהו,1051,232,149,1,148,3,0,1,2,0,0,0,1,0,0,19,0,0,0,0,0,17,0,0,58,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0,13,0
18,תלמי יוסף,1237,275,167,0,167,11,0,5,0,0,0,0,0,0,0,28,0,0,0,0,0,27,0,1,25,18,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,2,0,0,0
18,אבו רוקייק שבט,961,5336,2105,12,2093,0,0,0,0,35,392,0,0,0,0,17,1,1,0,0,0,2,0,2,9,4,0,1,0,0,0,1,1608,5,0,3,0,1,2,0,2,3,1,3,0
10,אבני חפץ,3793,679,528,3,525,0,0,11,2,0,0,0,0,0,0,369,0,2,0,0,0,4,0,0,81,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,53,0
10,אומץ,680,537,398,1,397,42,1,4,1,0,0,0,0,0,0,12,0,2,0,0,0,72,0,6,46,31,0,0,0,1,0,0,0,172,0,0,0,0,0,0,0,1,0,6,0
10,אחיטוב,850,743,552,1,551,17,0,2,2,0,2,0,0,0,0,68,0,3,0,0,0,147,0,4,179,4,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,33,2
19,אייל,716,410,333,0,333,73,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,40,0,8,14,38,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
2,אלמוג,3556,195,111,1,110,22,1,2,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,1,19,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
6,אשרת,1256,470,342,1,341,11,3,6,3,0,0,0,0,0,0,48,1,1,0,0,0,41,0,6,146,5,0,1,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,14,0
10,בארותיים,697,754,585,2,583,54,2,7,3,0,0,0,0,0,0,26,0,4,0,0,0,89,0,17,71,32,0,0,0,0,0,0,0,264,0,0,0,1,1,0,0,9,0,3,0
10,בורגתה,698,507,380,0,380,15,1,1,2,0,0,0,0,0,0,17,0,2,0,0,0,96,1,10,75,14,0,0,0,0,0,0,0,134,0,2,0,2,0,0,0,2,0,6,0
10,בחן,2043,672,501,0,501,61,0,5,0,1,1,0,0,0,0,11,0,2,0,0,0,70,0,14,54,36,0,0,0,0,0,0,0,241,0,2,0,0,0,0,0,2,0,1,0
9,בית אורן,317,358,229,0,229,37,3,1,0,0,1,0,0,0,0,9,1,0,0,0,0,44,0,4,19,26,0,5,0,0,1,0,0,64,0,0,0,0,0,0,0,14,0,0,0
10,בית הלוי,373,544,416,0,416,41,3,5,0,0,0,0,0,0,0,10,0,2,0,0,0,60,0,10,43,37,0,0,0,0,0,0,2,199,0,0,0,0,0,0,0,3,0,1,0
6,בית העמק,572,539,371,0,371,77,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,45,0,16,16,52,1,1,0,0,0,0,0,152,0,1,0,0,0,0,1,1,0,0,2
2,בית הערבה,3645,239,205,3,202,10,4,22,0,0,0,0,0,0,0,42,0,1,0,0,0,28,0,6,46,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,7,0
18,בית קמה,598,751,565,0,565,61,2,4,0,0,1,0,0,0,0,15,0,0,0,0,0,99,0,10,49,77,0,0,0,0,0,0,1,242,0,1,0,0,0,0,0,1,0,2,0
10,בת חפר,1319,4193,3030,4,3026,197,19,15,5,0,4,0,0,0,0,191,2,9,0,0,2,517,0,78,519,143,0,0,0,0,0,0,2,1237,1,6,0,1,0,1,1,30,0,45,1
9,בת שלמה,33,439,324,1,323,31,2,5,2,0,1,0,0,0,0,17,1,1,0,0,0,47,0,9,53,28,0,0,0,0,0,0,1,119,0,0,0,0,0,0,0,5,0,1,0
9,גבע כרמל,683,729,550,0,550,49,3,4,1,0,0,0,0,0,0,48,0,0,0,0,0,106,0,0,136,15,0,0,0,0,0,0,1,178,0,1,1,0,0,0,0,0,0,6,1
